imageID,Image,Pitch,Yaw,Roll,Eye Aspect Ratio,Mouth Aspect Ratio,Occ_au_1,Occ_au_2,Occ_au_3,Occ_au_4,Occ_au_6,Occ_au_9,Occ_au_12,Occ_au_20,Occ_au_28,imageDBName,imageCat,lookup_key
17,B5PosBW.bmp,0.770595603825053,13.51218396948564,0.5401340316646992,0.8397795752574392,0.5157582413058056,0.18093613048503102,0.12847592902359306,0.6503899639161038,0.15819894175535656,0.9262694213793646,0.008919197475738605,0.25432064837390217,0.7343110273573294,0.0024998788299663774,B5,3,B5Pos
19,B6NegBW.bmp,13.138629367988884,-0.2940078174133464,-0.08220561847313945,0.8009390626201167,0.5616898550805405,0.7384645873659237,0.07977545787452407,0.9842340271054759,0.9393510021481799,0.9052101019042302,0.6874553919513524,0.05045545225182957,0.9531738595064827,0.12044446135433365,B6,1,B6Neg
21,B6PosBW.bmp,5.076693898277128,8.986439266547078,0.4215065380644211,0.8397987562282836,0.6364784622145588,0.5353698118455169,0.42940567753094383,0.383405096820102,0.7825467505745813,0.8949512003779411,0.13691104018070918,0.8725293228130581,0.987112835639238,0.00033328139604945007,B6,3,B6Pos
22,B7NegBW.bmp,4.765528134046009,-4.650108088539786,0.021735702099292934,0.8497959278747684,0.5248278507258755,0.8585337598816175,0.4499079110115878,0.638313949288513,0.19952270703007535,0.09829645855258036,0.0012528460146650452,0.07071712675530498,0.11035024835497402,0.04975564484735207,B7,1,B7Neg
23,B7NeuBW.bmp,2.899918643293977,3.403346089662955,0.028158133100806313,0.8905597776172536,0.5132710812476632,0.7983992716500419,0.8056560200274046,0.050942200395908625,0.0490783199160548,0.00240667565979883,1.3872167057500253e-05,0.024590781532018477,0.05505999821348496,0.0027306101667493162,B7,2,B7Neu
24,B7PosBW.bmp,0.4888418054233254,1.3725888569342792,-0.014044636167015703,0.8019924885521217,0.532242510358493,0.8004532639882136,0.5097760803195678,0.821987226294671,0.7755780775708175,0.979649005193239,0.09611792278220348,0.6722854212817654,0.3884516761985934,0.06846136044397333,B7,3,B7Pos
27,B8NeuBW.bmp,-6.5830472080910125,4.6169060132592445,0.00946344831566371,0.8825129134220063,0.5181226253997663,0.6406989711458292,0.7452121915723642,0.017881387563155698,0.001085402588678586,0.00521734238899694,7.435177716266013e-05,0.002154332297965943,0.03353426331957188,0.0019681973855588232,B8,2,B8Neu
28,B9NegBW.bmp,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,B9,1,B9Neg
29,B9NeuBW.bmp,0.1685740259272666,9.77985193150041,0.3646311025851262,0.8966391465055435,0.5174364385917628,0.7833611025465315,0.650550023462369,0.11896743265905921,0.013266555530140783,0.023556056976526456,7.978446447613138e-05,0.03527920271155132,0.022218965947292293,0.04377617671810436,B9,2,B9Neu
30,B9PosBW.bmp,12.146633686832963,-1.303842778611466,-0.1021577582535334,0.8452327330856164,0.5907041142803878,0.914826618507179,0.6679563550654715,0.8077187241469191,0.38185151867303985,0.9086016934295041,0.014835190528550781,0.08411050215731145,0.9172803159132604,0.023534712346997944,B9,3,B9Pos
32,B10NegBW.bmp,-3.4269136957589557,11.684678085293775,0.23743101932636546,0.7897363567147435,0.508179142091523,0.8767030835442869,0.40034203873086227,0.9554677604683522,0.9966469848831992,0.9911204171844011,0.9248728685524605,0.16617251216418114,0.807797836197061,0.008280216659409636,B10,1,B10Neg
33,B10NeuBW.bmp,5.232114565811265,3.2675308088843007,-0.00622353554440699,0.8935872753108415,0.4966783846600951,0.35573515338324996,0.4439410063686628,0.043728585233477925,0.011772212344287328,0.011538756826954861,2.3608760789773463e-05,0.003290330289341727,0.006143086735705938,0.057333784582164794,B10,2,B10Neu
34,B10PosBW.bmp,1.8819559226253635,7.2359074561272525,0.18094203732299216,0.8145526469539414,0.5139510305403888,0.7740780607346541,0.051755633080905784,0.39142199424744584,0.43708940413853337,0.9950268003952801,0.6024657633158037,0.9804481175401528,0.815731238032668,0.007842337389469566,B10,3,B10Pos
36,B11NegBW.bmp,12.87270432513622,4.916606753121526,0.1206600425685571,0.7928317337957959,0.5783526041476059,0.8621792873268054,0.38009574245670685,0.9958737812245011,0.9738198806518642,0.989756513192114,0.9651720012960565,0.20883276340779758,0.7412479165830641,0.046137456023655196,B11,1,B11Neg
